Sigla,Código,Município,Renda per capita média,Ano
PR,4122206,Rio Branco do Sul,"548,8",
PR,4122305,Rio Negro,"709,13",
PR,4122404,Rolândia,"819,52",
PR,4122503,Roncador,"500,36",
PR,4122602,Rondon,"724,58",
PR,4122651,Rosário do Ivaí,"422,97",
PR,4122701,Sabáudia,"663,2",
PR,4122800,Salgado Filho,"557,15",
PR,4122909,Salto do Itararé,"490,56",
PR,4123006,Salto do Lontra,"650,57",
PR,4123105,Santa Amélia,"470,75",
PR,4123204,Santa Cecília do Pavão,"553,12",
PR,4123303,Santa Cruz de Monte Castelo,"552,67",
PR,4123402,Santa Fé,"709,44",
PR,4123501,Santa Helena,"791,53",
PR,4123600,Santa Inês,"533,95",
PR,4123709,Santa Isabel do Ivaí,"610,69",
PR,4123808,Santa Izabel do Oeste,"540,49",
PR,4123824,Santa Lúcia,"578,04",
PR,4123857,Santa Maria do Oeste,"334,84",
PR,4123907,Santa Mariana,"564,1",
PR,4123956,Santa Mônica,"614,27",
PR,4124004,Santana do Itararé,"467,18",
PR,4124020,Santa Tereza do Oeste,"573,27",
PR,4124053,Santa Terezinha de Itaipu,"688,34",
PR,4124103,Santo Antônio da Platina,"765,04",
PR,4124202,Santo Antônio do Caiuá,"455,52",
PR,4124301,Santo Antônio do Paraíso,"561,33",
PR,4124400,Santo Antônio do Sudoeste,"585,95",
PR,4124509,Santo Inácio,"829,4",
PR,4124608,São Carlos do Ivaí,"635,85",
PR,4124707,São Jerônimo da Serra,"393,81",
PR,4124806,São João,"605,55",
PR,4124905,São João do Caiuá,"545,41",
PR,4125001,São João do Ivaí,"540,31",
PR,4125100,São João do Triunfo,"471,43",
PR,4125209,São Jorge d'Oeste,"641,7",
PR,4125308,São Jorge do Ivaí,"738,42",
PR,4125357,São Jorge do Patrocínio,"630,8",
PR,4125407,São José da Boa Vista,"458,85",
PR,4125456,São José das Palmeiras,"570,26",
PR,4125506,São José dos Pinhais,"846,93",
PR,4125555,São Manoel do Paraná,"710,62",
PR,4125605,São Mateus do Sul,"669,78",
PR,4125704,São Miguel do Iguaçu,"734,88",
PR,4125753,São Pedro do Iguaçu,"573,84",
PR,4125803,São Pedro do Ivaí,"632,22",
PR,4125902,São Pedro do Paraná,"544,76",
PR,4126009,São Sebastião da Amoreira,"582,81",
PR,4126108,São Tomé,"651,78",
PR,4126207,Sapopema,"603,35",
PR,4126256,Sarandi,"554,48",
PR,4126272,Saudade do Iguaçu,"604,56",
PR,4126306,Sengés,"479,7",
PR,4126355,Serranópolis do Iguaçu,"1012,88",
PR,4126405,Sertaneja,"725,23",
PR,4126504,Sertanópolis,"701,27",
PR,4126603,Siqueira Campos,"655,16",
PR,4126652,Sulina,"563,32",
PR,4126678,Tamarana,"398,24",
PR,4126702,Tamboara,"546,32",
PR,4126801,Tapejara,"599,13",
PR,4126900,Tapira,"583,51",
PR,4127007,Teixeira Soares,"536,39",
PR,4127106,Telêmaco Borba,"732,78",
PR,4127205,Terra Boa,"653,34",
PR,4127304,Terra Rica,"614,23",
PR,4127403,Terra Roxa,"611,85",
PR,4127502,Tibagi,"543,05",
PR,4127601,Tijucas do Sul,"547,62",
PR,4127700,Toledo,"876,72",
PR,4127809,Tomazina,"489,45",
PR,4127858,Três Barras do Paraná,"562,22",
PR,4127882,Tunas do Paraná,"431,27",
PR,4127908,Tuneiras do Oeste,"493,46",
PR,4127957,Tupãssi,"711,31",
PR,4127965,Turvo,"512,21",
PR,4128005,Ubiratã,"648,36",
PR,4128104,Umuarama,"880,6",
PR,4128203,União da Vitória,"674,29",
PR,4128302,Uniflor,"586,3",
PR,4128401,Uraí,"617,75",
PR,4128500,Wenceslau Braz,"594,42",
PR,4128534,Ventania,"411,92",
PR,4128559,Vera Cruz do Oeste,"632,91",
PR,4128609,Verê,"661,18",
PR,4128625,Vila Alta,"540,24",
PR,4128633,Doutor Ulysses,"277,33",
PR,4128658,Virmond,"655,2",
PR,4128708,Vitorino,"742,97",
PR,4128807,Xambrê,"633,91",
PR,4199919,Assunguy de Cima,,
PR,4199929,Conchas,,
PR,4199939,Palmira,,
PR,4199949,Porto de Cima,,
RJ,3300100,Angra dos Reis,"798,68",
RJ,3300159,Aperibé,"516,14",
RJ,3300209,Araruama,"680,88",
RJ,3300225,Areal,"571,74",
RJ,3300233,Armação dos Búzios,"851,39",
RJ,3300258,Arraial do Cabo,"714,47",
RJ,3300308,Barra do Piraí,"719,16",
RJ,3300407,Barra Mansa,"705,1",
RJ,3300456,Belford Roxo,"491,51",
RJ,3300506,Bom Jardim,"649,62",
RJ,3300605,Bom Jesus do Itabapoana,"717,69",
RJ,3300704,Cabo Frio,"815,75",
RJ,3300803,Cachoeiras de Macacu,"604,45",
RJ,3300902,Cambuci,"524,88",
RJ,3300936,Carapebus,"620,35",
RJ,3300951,Comendador Levy Gasparian,"537,66",
RJ,3301009,Campos dos Goytacazes,"682,59",
RJ,3301108,Cantagalo,"641,61",
RJ,3301157,Cardoso Moreira,"465,04",
RJ,3301207,Carmo,"559,66",
RJ,3301306,Casimiro de Abreu,"768,45",
RJ,3301405,Conceição de Macabu,"614,57",
RJ,3301504,Cordeiro,"724,29",
RJ,3301603,Duas Barras,"540,35",
RJ,3301702,Duque de Caxias,"592,81",
RJ,3301801,Engenheiro Paulo de Frontin,"529,05",
RJ,3301850,Guapimirim,"594,06",
RJ,3301876,Iguaba Grande,"818,01",
RJ,3301900,Itaboraí,"584,35",
RJ,3302007,Itaguaí,"635,5",
RJ,3302056,Italva,"593,88",
RJ,3302106,Itaocara,"607,18",
RJ,3302205,Itaperuna,"688,83",
RJ,3302254,Itatiaia,"773,48",
RJ,3302270,Japeri,"420,15",
RJ,3302304,Laje do Muriaé,"453,97",
RJ,3302403,Macaé,"1103,42",
RJ,3302452,Macuco,"574,96",
RJ,3302502,Magé,"567,59",
RJ,3302601,Mangaratiba,"832,15",
RJ,3302700,Maricá,"910,41",
RJ,3302809,Mendes,"649,4",
RJ,3302858,Mesquita,"640,37",
RJ,3302908,Miguel Pereira,"801,63",
RJ,3303005,Miracema,"608,62",
RJ,3303104,Natividade,"653,23",
RJ,3303203,Nilópolis,"755,26",
RJ,3303302,Niterói,"2000,29",
RJ,3303401,Nova Friburgo,"894,75",
RJ,3303500,Nova Iguaçu,591,
RJ,3303609,Paracambi,"580,49",
RJ,3303708,Paraíba do Sul,"613,56",
RJ,3303807,Parati,"734,36",
RJ,3303856,Paty do Alferes,"562,52",
RJ,3303906,Petrópolis,"922,49",
RJ,3303955,Pinheiral,"657,99",
RJ,3304003,Piraí,"678,3",
RJ,3304102,Porciúncula,"615,63",
RJ,3304110,Porto Real,"577,07",
RJ,3304128,Quatis,"535,96",
RJ,3304144,Queimados,"484,4",
RJ,3304151,Quissamã,"616,31",
RJ,3304201,Resende,"915,21",
RJ,3304300,Rio Bonito,"643,54",
RJ,3304409,Rio Claro,"623,62",
RJ,3304508,Rio das Flores,"499,13",
RJ,3304524,Rio das Ostras,"1051,19",
RJ,3304557,Rio de Janeiro,"1492,63",
RJ,3304607,Santa Maria Madalena,"522,66",
RJ,3304706,Santo Antônio de Pádua,"657,53",
RJ,3304755,São Francisco de Itabapoana,"375,49",
RJ,3304805,São Fidélis,"567,23",
RJ,3304904,São Gonçalo,"669,3",
RJ,3305000,São João da Barra,"570,38",
RJ,3305109,São João de Meriti,"597,57",
RJ,3305133,São José de Ubá,"410,44",
RJ,3305158,São José do Vale do Rio Preto,"517,99",
RJ,3305208,São Pedro da Aldeia,"710,04",
RJ,3305307,São Sebastião do Alto,"423,88",
RJ,3305406,Sapucaia,"558,94",
RJ,3305505,Saquarema,"681,62",
RJ,3305554,Seropédica,"604,82",
RJ,3305604,Silva Jardim,"476,99",
RJ,3305703,Sumidouro,"479,46",
RJ,3305752,Tanguá,"440,84",
RJ,3305802,Teresópolis,"859,79",
RJ,3305901,Trajano de Morais,"510,96",
RJ,3306008,Três Rios,"726,83",
RJ,3306107,Valença,"675,62",
RJ,3306156,Varre-Sai,"418,62",
RJ,3306206,Vassouras,"701,06",
RJ,3306305,Volta Redonda,"920,51",
RJ,3399919,Sâo João Marcos,,
RJ,3399929,São Sebastião do Parahyba,,
RN,2400109,Acari,"410,61",
RN,2400208,Açu,"432,38",
RN,2400307,Afonso Bezerra,"261,3",
RN,2400406,Água Nova,"212,82",
RN,2400505,Alexandria,"296,5",
RN,2400604,Almino Afonso,"291,3",
RN,2400703,Alto do Rodrigues,"447,67",
RN,2400802,Angicos,"347,65",
RN,2400901,Antônio Martins,"251,04",
RN,2401008,Apodi,"358,66",
RN,2401107,Areia Branca,"449,02",
RN,2401206,Arês,"309,04",
RN,2401305,Augusto Severo,"388,39",
RN,2401404,Baía Formosa,"315,25",
RN,2401453,Baraúna,"263,68",
RN,2401503,Barcelona,"266,71",
RN,2401602,Bento Fernandes,"233,48",
RN,2401651,Bodó,"277,16",
RN,2401701,Bom Jesus,"300,38",
RN,2401800,Brejinho,"304,8",
RN,2401859,Caiçara do Norte,"280,53",
RN,2401909,Caiçara do Rio do Vento,"250,07",
RN,2402006,Caicó,"637,13",
RN,2402105,Campo Redondo,"251,73",
RN,2402204,Canguaretama,"256,22",
RN,2402303,Caraúbas,"321,99",
RN,2402402,Carnaúba dos Dantas,"387,8",
RN,2402501,Carnaubais,"300,27",
RN,2402600,Ceará-Mirim,"332,89",
RN,2402709,Cerro Corá,"282,84",
RN,2402808,Coronel Ezequiel,"238,25",
RN,2402907,Coronel João Pessoa,"243,22",
RN,2403004,Cruzeta,"339,38",
RN,2403103,Currais Novos,"526,96",
RN,2403202,Doutor Severiano,"272,21",
RN,2403251,Parnamirim,"850,44",
RN,2403301,Encanto,"312,34",
RN,2403400,Equador,"292,55",
RN,2403509,Espírito Santo,"243,23",
RN,2403608,Extremoz,"428,65",
RN,2403707,Felipe Guerra,"298,6",
RN,2403756,Fernando Pedroza,"269,67",
RN,2403806,Florânia,359,
RN,2403905,Francisco Dantas,"298,43",
RN,2404002,Frutuoso Gomes,"269,48",
RN,2404101,Galinhos,"291,78",
RN,2404200,Goianinha,"377,59",
RN,2404309,Governador Dix-Sept Rosado,"267,12",
RN,2404408,Grossos,"410,84",
RN,2404507,Guamaré,"407,49",
RN,2404606,Ielmo Marinho,"204,5",
RN,2404705,Ipanguaçu,"273,8",
RN,2404804,Ipueira,"395,09",
RN,2404853,Itajá,306,
RN,2404903,Itaú,"310,63",
RN,2405009,Jaçanã,"259,77",
RN,2405108,Jandaíra,"261,85",
RN,2405207,Janduís,"272,39",
RN,2405306,Januário Cicco,"192,34",
RN,2405405,Japi,"214,04",
RN,2405504,Jardim de Angicos,"255,49",
RN,2405603,Jardim de Piranhas,"314,6",
RN,2405702,Jardim do Seridó,"447,53",
RN,2405801,João Câmara,"335,64",
RN,2405900,João Dias,"174,39",
RN,2406007,José da Penha,"301,09",
RN,2406106,Jucurutu,"301,94",
RN,2406155,Jundiá,"248,13",
RN,2406205,Lagoa d'Anta,"295,37",
RN,2406304,Lagoa de Pedras,"214,84",
RN,2406403,Lagoa de Velhos,"270,76",
RN,2406502,Lagoa Nova,"233,77",
RN,2406601,Lagoa Salgada,"247,22",
RN,2406700,Lajes,"292,5",
RN,2406809,Lajes Pintadas,"258,98",
RN,2406908,Lucrécia,"388,31",
RN,2407005,Luís Gomes,"237,26",
RN,2407104,Macaíba,"363,97",
RN,2407203,Macau,"457,22",
RN,2407252,Major Sales,"282,48",
RN,2407302,Marcelino Vieira,"279,42",
RN,2407401,Martins,"295,35",
RN,2407500,Maxaranguape,"298,87",
RN,2407609,Messias Targino,"350,8",
RN,2407708,Montanhas,"249,75",
RN,2407807,Monte Alegre,"292,15",
RN,2407906,Monte das Gameleiras,"261,41",
RN,2408003,Mossoró,"600,28",
RN,2408102,Natal,"950,34",
RN,2408201,Nísia Floresta,"337,75",
RN,2408300,Nova Cruz,"313,34",
RN,2408409,Olho-d'Água do Borges,"290,17",
RN,2408508,Ouro Branco,"355,71",
RN,2408607,Paraná,"219,34",
RN,2408706,Paraú,"298,75",
RN,2408805,Parazinho,"234,75",
RN,2408904,Parelhas,"390,54",
RN,2408953,Rio do Fogo,"239,1",
RN,2409100,Passa e Fica,"269,09",
RN,2409209,Passagem,"241,15",
RN,2409308,Patu,"331,98",
RN,2409332,Santa Maria,"251,9",
RN,2409407,Pau dos Ferros,"504,82",
RN,2409506,Pedra Grande,"210,52",
RN,2409605,Pedra Preta,"216,3",
RN,2409704,Pedro Avelino,"289,53",
RN,2409803,Pedro Velho,"263,8",
RN,2409902,Pendências,"412,01",
RN,2410009,Pilões,"270,87",
RN,2410108,Poço Branco,"263,9",
RN,2410207,Portalegre,"296,9",
RN,2410256,Porto do Mangue,"257,49",
RN,2410306,Presidente Juscelino,"247,77",
RN,2410405,Pureza,"198,93",
RN,2410504,Rafael Fernandes,"311,04",
RN,2410603,Rafael Godeiro,"300,88",
RN,2410702,Riacho da Cruz,"237,37",
RN,2410801,Riacho de Santana,"237,37",
RN,2410900,Riachuelo,"262,85",
RN,2411007,Rodolfo Fernandes,"263,32",
RN,2411056,Tibau,"396,51",
RN,2411106,Ruy Barbosa,"241,96",
RN,2411205,Santa Cruz,"327,61",
RN,2411403,Santana do Matos,"258,64",
RN,2411429,Santana do Seridó,"325,16",
RN,2411502,Santo Antônio,"323,81",
RN,2411601,São Bento do Norte,"231,17",
RN,2411700,São Bento do Trairí,"210,78",
RN,2411809,São Fernando,"316,21",
RN,2411908,São Francisco do Oeste,"298,15",
RN,2412005,São Gonçalo do Amarante,"377,16",
RN,2412104,São João do Sabugi,"379,2",
RN,2412203,São José de Mipibu,"331,85",
RN,2412302,São José do Campestre,"267,55",
RN,2412401,São José do Seridó,"414,22",
RN,2412500,São Miguel,"285,2",
RN,2412559,São Miguel de Touros,"257,1",
RN,2412609,São Paulo do Potengi,"303,74",
RN,2412708,São Pedro,"285,21",
RN,2412807,São Rafael,"309,77",
RN,2412906,São Tomé,"268,71",
RN,2413003,São Vicente,"346,89",
RN,2413102,Senador Elói de Souza,"207,76",
RN,2413201,Senador Georgino Avelino,"234,85",
RN,2413300,Serra de São Bento,"247,06",
RN,2413359,Serra do Mel,"284,48",
RN,2413409,Serra Negra do Norte,"292,16",
RN,2413508,Serrinha,"240,51",
RN,2413557,Serrinha dos Pintos,"252,46",
RN,2413607,Severiano Melo,"293,49",
RN,2413706,Sítio Novo,"214,04",
RN,2413805,Taboleiro Grande,"277,54",
RN,2413904,Taipu,"235,78",
RN,2414001,Tangará,"270,47",
RN,2414100,Tenente Ananias,"276,94",
RN,2414159,Tenente Laurentino Cruz,"259,72",
RN,2414209,Tibau do Sul,"523,75",
RN,2414308,Timbaúba dos Batistas,"365,42",
RN,2414407,Touros,"264,4",
RN,2414456,Triunfo Potiguar,"294,09",
RN,2414506,Umarizal,"313,6",
RN,2414605,Upanema,"233,97",
RN,2414704,Várzea,"289,33",
RN,2414753,Venha-Ver,"180,53",
RN,2414803,Vera Cruz,"258,12",
RN,2414902,Viçosa,"247,9",
RN,2415008,Vila Flor,"262,96",
RO,1100015,Alta Floresta D'Oeste,"476,99",
RO,1100023,Ariquemes,"689,95",
RO,1100031,Cabixi,"457,17",
RO,1100049,Cacoal,"738,06",
RO,1100056,Cerejeiras,"577,18",
RO,1100064,Colorado do Oeste,"535,41",
RO,1100072,Corumbiara,"402,15",
RO,1100080,Costa Marques,"370,77",
RO,1100098,Espigão D'Oeste,"590,8",
RO,1100106,Guajará-Mirim,"494,69",
RO,1100114,Jaru,"575,14",
RO,1100122,Ji-Paraná,"743,35",
RO,1100130,Machadinho D'Oeste,"401,42",
RO,1100148,Nova Brasilândia D'Oeste,"499,59",
RO,1100155,Ouro Preto do Oeste,"576,51",
RO,1100189,Pimenta Bueno,"734,76",
RO,1100205,Porto Velho,"929,19",
RO,1100254,Presidente Médici,"520,2",
RO,1100262,Rio Crespo,"420,61",
RO,1100288,Rolim de Moura,"657,65",
RO,1100296,Santa Luzia D'Oeste,"476,08",
RO,1100304,Vilhena,"768,98",
RO,1100320,São Miguel do Guaporé,"440,6",
RO,1100338,Nova Mamoré,"377,34",
RO,1100346,Alvorada D'Oeste,"469,26",
RO,1100379,Alto Alegre dos Parecis,"341,22",
RO,1100403,Alto Paraíso,"498,49",
RO,1100452,Buritis,"458,05",
RO,1100502,Novo Horizonte do Oeste,"346,38",
RO,1100601,Cacaulândia,"499,93",
RO,1100700,Campo Novo de Rondônia,"507,69",
RO,1100809,Candeias do Jamari,"463,63",
RO,1100908,Castanheiras,"455,53",
RO,1100924,Chupinguaia,"483,36",
RO,1100940,Cujubim,"495,31",
RO,1101005,Governador Jorge Teixeira,"396,36",
RO,1101104,Itapuã do Oeste,"411,36",
RO,1101203,Ministro Andreazza,"448,38",
RO,1101302,Mirante da Serra,"527,79",
RO,1101401,Monte Negro,"443,85",
RO,1101435,Nova União,"352,24",
RO,1101450,Parecis,"343,73",
RO,1101468,Pimenteiras do Oeste,"493,67",
RO,1101476,Primavera de Rondônia,"442,61",
RO,1101484,São Felipe D'Oeste,"368,24",
RO,1101492,São Francisco do Guaporé,"477,9",
RO,1101500,Seringueiras,"441,13",
RO,1101559,Teixeirópolis,"464,45",
RO,1101609,Theobroma,"382,6",
RO,1101708,Urupá,"380,5",
RO,1101757,Vale do Anari,"394,02",
RO,1101807,Vale do Paraíso,"432,03",
RR,1400027,Amajari,"121,32",
RR,1400050,Alto Alegre,"201,32",
RR,1400100,Boa Vista,"786,55",
RR,1400159,Bonfim,"329,22",
RR,1400175,Cantá,"297,59",
RR,1400209,Caracaraí,"336,05",
RR,1400233,Caroebe,"334,97",
RR,1400282,Iracema,"261,18",
RR,1400308,Mucajaí,"487,66",
RR,1400407,Normandia,"203,43",
RR,1400456,Pacaraima,"388,35",
RR,1400472,Rorainópolis,"284,22",
RR,1400506,São João da Baliza,"365,67",
RR,1400605,São Luiz,"344,73",
RR,1400704,Uiramutã,"123,16",
RS,4300034,Aceguá,"633,63",
RS,4300059,Água Santa,"1491,17",
RS,4300109,Agudo,"861,06",
RS,4300208,Ajuricaba,"925,7",
RS,4300307,Alecrim,"561,62",
RS,4300406,Alegrete,"705,29",
RS,4300455,Alegria,"692,76",
RS,4300471,Almirante Tamandaré do Sul,"760,16",
RS,4300505,Alpestre,"625,11",
RS,4300554,Alto Alegre,"880,85",
RS,4300570,Alto Feliz,"802,2",
RS,4300604,Alvorada,"600,48",
RS,4300638,Amaral Ferrador,"499,77",
RS,4300646,Ametista do Sul,"611,2",
RS,4300661,André da Rocha,"792,19",
RS,4300703,Anta Gorda,"810,41",
RS,4300802,Antônio Prado,"1004,85",
RS,4300851,Arambaré,"599,72",
RS,4300877,Araricá,"609,69",
RS,4300901,Aratiba,"1171,7",
RS,4301008,Arroio do Meio,"850,06",
RS,4301057,Arroio do Sal,"800,4",
